Thread Number,Bytes Sent,IPAddress
29025,8,192.168.0.14:35086
27317,8,192.168.0.25:43614
26538,8,192.168.0.3:37832
38064,8,192.168.0.25:43772
32030,8,192.168.0.25:43668
26535,8,192.168.0.25:43604
34346,8,192.168.0.13:59888
27005,8,192.168.0.3:37752
27006,8,192.168.0.4:52128
46760,8,192.168.0.25:43628
40761,8,192.168.0.25:43636
37808,8,192.168.0.25:43622
25239,8,192.168.0.25:43754
25353,8,192.168.0.13:59904
25360,8,192.168.0.3:37850
28759,8,192.168.0.25:43714
25279,8,192.168.0.3:37836
25349,8,192.168.0.13:59860
25362,8,192.168.0.13:59880
25263,8,192.168.0.2:40324
48584,8,192.168.0.3:37792
25245,8,192.168.0.25:43610
71042,8,192.168.0.25:43406
320902,8,192.168.0.2:40254
48741,8,192.168.0.3:37860
25255,8,192.168.0.25:43784
25371,8,192.168.0.25:43780
25334,8,192.168.0.25:43680
25454,8,192.168.0.14:34948
25267,8,192.168.0.14:34848
25447,8,192.168.0.25:43678
25574,8,192.168.0.2:40338
25446,8,192.168.0.4:52186
25460,8,192.168.0.2:40056
25526,8,192.168.0.2:40070
25651,8,192.168.0.14:34874
25754,8,192.168.0.2:40062
25703,8,192.168.0.3:37868
25726,8,192.168.0.2:40052
32030,8,192.168.0.25:43520
25948,8,192.168.0.2:40086
25941,8,192.168.0.2:40074
33779,8,192.168.0.25:43394
39367,8,192.168.0.25:43728
47391,8,192.168.0.25:43682
54339,8,192.168.0.25:43380
26974,8,192.168.0.14:35084
51370,8,192.168.0.25:43702
164131,8,192.168.0.3:37854
164849,8,192.168.0.14:34870
228963,8,192.168.0.3:37864
231933,8,192.168.0.25:43704
25331,8,192.168.0.14:34868
40762,8,192.168.0.25:43620
374328,8,192.168.0.14:34878
184605,8,192.168.0.13:59594
28008,8,192.168.0.25:43550
29066,8,192.168.0.3:37758
41031,8,192.168.0.25:43364
29067,8,192.168.0.13:59830
33024,8,192.168.0.25:43740
31449,8,192.168.0.13:59912
31452,8,192.168.0.25:43408
25286,8,192.168.0.25:43494
26014,8,192.168.0.25:43554
31453,8,192.168.0.14:34934
61023,8,192.168.0.14:35132
234929,8,192.168.0.25:43460
31456,8,192.168.0.25:43450
30818,8,192.168.0.25:44000
25292,8,192.168.0.25:43454
119134,8,192.168.0.25:43730
116132,8,192.168.0.14:34930
25342,8,192.168.0.3:37746
119138,8,192.168.0.25:43742
25450,8,192.168.0.3:37844
25359,8,192.168.0.3:37784
184580,8,192.168.0.14:34546
66185,8,192.168.0.25:43662
25389,8,192.168.0.4:52198
125213,8,192.168.0.25:43782
124038,8,192.168.0.2:40078
31461,8,192.168.0.2:40336
42016,8,192.168.0.3:37770
125218,8,192.168.0.25:43404
27870,8,192.168.0.4:52202
311096,8,192.168.0.14:34916
310991,8,192.168.0.14:34922
303125,8,192.168.0.25:43690
164299,8,192.168.0.25:43788
50483,8,192.168.0.14:34856
25518,8,192.168.0.3:37878
311083,8,192.168.0.25:43416
26055,8,192.168.0.4:52232
27996,8,192.168.0.25:43824
31463,8,192.168.0.2:40060
28002,8,192.168.0.13:59916
28005,8,192.168.0.14:34876
59839,8,192.168.0.25:43862
25410,8,192.168.0.3:37874
27003,8,192.168.0.13:59834
28202,8,192.168.0.25:43830
251577,8,192.168.0.13:59856
27993,8,192.168.0.3:37888
40769,8,192.168.0.25:43526
40770,8,192.168.0.25:43616
27988,8,192.168.0.25:43898
50378,8,192.168.0.2:40054
27999,8,192.168.0.13:59920
65420,8,192.168.0.25:43766
25257,8,192.168.0.25:44032
29061,8,192.168.0.2:40272
25297,8,192.168.0.25:44026
68351,8,192.168.0.14:34858
68287,8,192.168.0.2:40326
68355,8,192.168.0.2:40080
25328,8,192.168.0.15:56734
71260,8,192.168.0.2:40332
30466,8,192.168.0.14:35228
71252,8,192.168.0.14:34946
71255,8,192.168.0.2:40092
25400,8,192.168.0.14:35216
25409,8,192.168.0.15:56758
25343,8,192.168.0.25:43716
32416,8,192.168.0.15:56768
53515,8,192.168.0.25:43396
73198,8,192.168.0.14:35126
25445,8,192.168.0.4:52146
53527,8,192.168.0.4:52190
30548,8,192.168.0.14:35130
29581,8,192.168.0.3:37848
29597,8,192.168.0.4:52200
29559,8,192.168.0.25:43686
29009,8,192.168.0.14:34882
25265,8,192.168.0.25:43482
77205,8,192.168.0.14:34942
32445,8,192.168.0.4:52142
25262,8,192.168.0.25:43530
25339,8,192.168.0.3:37788
28842,8,192.168.0.2:40090
25378,8,192.168.0.4:52140
80202,8,192.168.0.25:43388
28001,8,192.168.0.25:44030
99196,8,192.168.0.2:40066
101146,8,192.168.0.2:40320
25350,8,192.168.0.13:59894
101122,8,192.168.0.13:59908
113150,8,192.168.0.13:59898
113046,8,192.168.0.2:40082
113086,8,192.168.0.2:40088
184611,8,192.168.0.13:59464
113957,8,192.168.0.14:34938
119155,8,192.168.0.3:37842
119153,8,192.168.0.25:43712
119940,8,192.168.0.3:37866
125321,8,192.168.0.25:43456
125326,8,192.168.0.14:34932
125329,8,192.168.0.2:40064
27485,8,192.168.0.25:43650
125333,8,192.168.0.2:40058
125139,8,192.168.0.2:40084
40043,8,192.168.0.13:59826
125235,8,192.168.0.4:52210
124063,8,192.168.0.14:34936
27006,8,192.168.0.4:52124
1113736,8,192.168.0.2:40190
1113745,8,192.168.0.2:40186
308125,8,192.168.0.13:59892
25323,8,192.168.0.25:43868
310977,8,192.168.0.2:40076
25468,8,192.168.0.4:52230
25624,8,192.168.0.14:35142
25256,8,192.168.0.25:43880
25272,8,192.168.0.25:43864
27076,8,192.168.0.4:52218
27075,8,192.168.0.14:35156
27994,8,192.168.0.3:37890
27986,8,192.168.0.3:37892
27995,8,192.168.0.3:37882
27998,8,192.168.0.2:40348
335954,8,192.168.0.25:43420
25482,8,192.168.0.25:43890
25533,8,192.168.0.14:35148
25625,8,192.168.0.25:43812
25627,8,192.168.0.25:43842
25933,8,192.168.0.14:34852
25989,8,192.168.0.13:59662
25992,8,192.168.0.3:37876
26073,8,192.168.0.3:37884
26358,8,192.168.0.25:43866
26491,8,192.168.0.25:43882
26028,8,192.168.0.25:43876
25271,8,192.168.0.25:43826
25374,8,192.168.0.13:59664
26903,8,192.168.0.25:43800
26568,8,192.168.0.25:43884
25477,8,192.168.0.25:43858
25249,8,192.168.0.14:34880
26005,8,192.168.0.14:34926
26008,8,192.168.0.14:34872
25456,8,192.168.0.14:34894
25678,8,192.168.0.14:35160
25250,8,192.168.0.14:35218
25271,8,192.168.0.25:43538
25276,8,192.168.0.14:34890
30822,8,192.168.0.4:52204
28430,8,192.168.0.25:43878
310978,8,192.168.0.14:34940
57031,8,192.168.0.25:43412
134106,8,192.168.0.3:37456
28010,8,192.168.0.3:37880
119145,8,192.168.0.25:43778
125235,8,192.168.0.13:59896
25263,8,192.168.0.25:43500
38793,8,192.168.0.25:43400
119141,8,192.168.0.14:34846
160059,8,192.168.0.14:34488
25255,8,192.168.0.25:43444
32047,8,192.168.0.25:43732
25251,8,192.168.0.25:43446
124040,8,192.168.0.25:43506
29005,8,192.168.0.3:37830
303297,8,192.168.0.2:40072
311091,8,192.168.0.2:40318
28016,8,192.168.0.15:56748
28001,8,192.168.0.25:44028
310990,8,192.168.0.14:34850
31489,8,192.168.0.14:34854
119131,8,192.168.0.4:52196
119269,8,192.168.0.13:59910
77267,8,192.168.0.25:43692
26058,8,192.168.0.14:35152
27896,8,192.168.0.15:56778
28876,8,192.168.0.25:43822
25357,8,192.168.0.3:37760
234693,8,192.168.0.25:43470
26318,8,192.168.0.14:34862
27223,8,192.168.0.15:56804
38227,8,192.168.0.4:52246
27423,8,192.168.0.15:56800
119414,8,192.168.0.25:43486
26971,8,192.168.0.15:56806
311077,8,192.168.0.14:34920
310989,8,192.168.0.14:34918
29003,8,192.168.0.25:43634
65872,8,192.168.0.14:35220
53512,8,192.168.0.25:43624
41320,8,192.168.0.14:35242
40920,8,192.168.0.13:59934
25254,8,192.168.0.25:43508
66053,8,192.168.0.3:37916
29566,8,192.168.0.14:35134
29591,8,192.168.0.25:43402
55191,8,192.168.0.25:44044
25354,8,192.168.0.2:40268
64085,8,192.168.0.15:56740
59868,8,192.168.0.25:43856
65450,8,192.168.0.14:35226
29486,8,192.168.0.15:56784
41528,8,192.168.0.15:56798
28846,8,192.168.0.13:59902
50075,8,192.168.0.14:35236
54735,8,192.168.0.15:56772
34469,8,192.168.0.25:44018
47948,8,192.168.0.15:56750
25380,8,192.168.0.3:37902
25438,8,192.168.0.4:52228
25322,8,192.168.0.3:37794
34448,8,192.168.0.15:56742
25334,8,192.168.0.15:56732
34471,8,192.168.0.13:59940
25227,8,192.168.0.25:43998
29116,8,192.168.0.13:59666
25348,8,192.168.0.4:52192
34476,8,192.168.0.13:59660
29130,8,192.168.0.25:43870
29161,8,192.168.0.25:43832
234931,8,192.168.0.14:35108
64009,8,192.168.0.3:37782
207989,8,192.168.0.25:43488
26193,8,192.168.0.2:40346
243899,8,192.168.0.14:35094
36938,8,192.168.0.25:43838
128732,8,192.168.0.2:40284
376894,8,192.168.0.13:59836
34488,8,192.168.0.13:59918
376896,8,192.168.0.3:37858
48931,8,192.168.0.3:37914
376897,8,192.168.0.25:43448
37209,8,192.168.0.25:43886
217982,8,192.168.0.4:52156
374037,8,192.168.0.25:43466
371651,8,192.168.0.3:37786
37228,8,192.168.0.25:43888
34430,8,192.168.0.14:35144
35135,8,192.168.0.25:43850
37193,8,192.168.0.4:52242
34496,8,192.168.0.14:34860
34543,8,192.168.0.25:43854
32686,8,192.168.0.14:35234
25246,8,192.168.0.25:43658
58430,8,192.168.0.25:44040
63124,8,192.168.0.15:56754
77287,8,192.168.0.25:43694
77179,8,192.168.0.25:44004
54677,8,192.168.0.13:59942
62545,8,192.168.0.25:44050
25262,8,192.168.0.13:59672
60345,8,192.168.0.3:37918
60955,8,192.168.0.2:40408
64559,8,192.168.0.25:44048
34566,8,192.168.0.2:40344
69251,8,192.168.0.15:56760
73300,8,192.168.0.15:56752
65468,8,192.168.0.15:56770
27594,8,192.168.0.4:52248
27538,8,192.168.0.14:35248
27566,8,192.168.0.13:59950
69533,8,192.168.0.15:56756
58873,8,192.168.0.4:52008
33264,8,192.168.0.15:56846
27725,8,192.168.0.15:56914
27486,8,192.168.0.25:44080
27674,8,192.168.0.15:56920
77281,8,192.168.0.25:43734
68588,8,192.168.0.15:56762
77282,8,192.168.0.25:43774
52688,8,192.168.0.15:56786
27779,8,192.168.0.15:56904
77277,8,192.168.0.25:43790
27961,8,192.168.0.15:56888
25420,8,192.168.0.4:52214
41415,8,192.168.0.15:56766
32213,8,192.168.0.3:37920
25344,8,192.168.0.2:40276
41770,8,192.168.0.15:56872
77261,8,192.168.0.25:43786
41779,8,192.168.0.15:56876
77260,8,192.168.0.25:43706
30547,8,192.168.0.25:43674
41849,8,192.168.0.15:56860
26375,8,192.168.0.25:44110
41846,8,192.168.0.15:56864
40674,8,192.168.0.13:59948
79115,8,192.168.0.15:56738
41862,8,192.168.0.15:56868
34267,8,192.168.0.15:56984
40763,8,192.168.0.15:56930
40807,8,192.168.0.15:56928
40555,8,192.168.0.14:35254
40591,8,192.168.0.25:44086
40926,8,192.168.0.15:56918
56520,8,192.168.0.15:56796
40541,8,192.168.0.2:40410
34325,8,192.168.0.14:35276
41037,8,192.168.0.15:56908
28158,8,192.168.0.15:56838
40613,8,192.168.0.13:59952
40588,8,192.168.0.25:44096
40913,8,192.168.0.25:44070
27010,8,192.168.0.2:40234
40699,8,192.168.0.25:44092
40899,8,192.168.0.15:56940
29582,8,192.168.0.3:37852
59041,8,192.168.0.13:59704
41086,8,192.168.0.15:56924
34342,8,192.168.0.13:59968
167011,8,192.168.0.14:35120
34480,8,192.168.0.3:37932
41054,8,192.168.0.14:35244
77275,8,192.168.0.25:43700
41198,8,192.168.0.25:44066
71095,8,192.168.0.2:40322
29575,8,192.168.0.13:59906
26009,8,192.168.0.2:40250
41274,8,192.168.0.15:56898
37748,8,192.168.0.25:44046
25278,8,192.168.0.25:43612
25297,8,192.168.0.25:43462
32362,8,192.168.0.15:56776
34835,8,192.168.0.4:52258
32580,8,192.168.0.15:56780
42453,8,192.168.0.15:56858
26006,8,192.168.0.25:43534
34483,8,192.168.0.13:59914
34774,8,192.168.0.15:56988
34530,8,192.168.0.14:35150
33263,8,192.168.0.25:44024
34467,8,192.168.0.13:59670
41427,8,192.168.0.15:56902
25480,8,192.168.0.3:37846
43414,8,192.168.0.14:35252
34927,8,192.168.0.4:52254
43811,8,192.168.0.15:56912
36869,8,192.168.0.25:44012
44070,8,192.168.0.15:56894
30039,8,192.168.0.25:44112
37353,8,192.168.0.2:40412
35137,8,192.168.0.14:34866
29609,8,192.168.0.14:35154
46508,8,192.168.0.15:56854
25259,8,192.168.0.15:56992
28769,8,192.168.0.15:56792
25333,8,192.168.0.13:59674
53523,8,192.168.0.4:52194
51966,8,192.168.0.15:56890
25509,8,192.168.0.13:59900
44948,8,192.168.0.3:37942
25543,8,192.168.0.25:43664
111197,8,192.168.0.15:56842
50235,8,192.168.0.2:40418
50225,8,192.168.0.3:37938
29608,8,192.168.0.14:35158
371477,8,192.168.0.25:43548
50304,8,192.168.0.14:35282
30806,8,192.168.0.25:43710
28822,8,192.168.0.15:57030
26015,8,192.168.0.15:57062
31793,8,192.168.0.15:57034
52053,8,192.168.0.14:35224
25263,8,192.168.0.25:44178
35632,8,192.168.0.25:44124
31788,8,192.168.0.15:57040
31960,8,192.168.0.14:35304
31834,8,192.168.0.14:35294
31858,8,192.168.0.15:57024
49956,8,192.168.0.25:44142
51304,8,192.168.0.25:44168
60321,8,192.168.0.25:44132
36387,8,192.168.0.15:57064
60423,8,192.168.0.15:56996
52035,8,192.168.0.15:56822
325825,8,192.168.0.3:37652
95239,8,192.168.0.13:59966
34726,8,192.168.0.15:56980
49550,8,192.168.0.15:57008
49568,8,192.168.0.25:44174
29609,8,192.168.0.15:56764
33249,8,192.168.0.15:56848
178641,8,192.168.0.15:56744
128697,8,192.168.0.13:59844
178650,8,192.168.0.15:56830
178677,8,192.168.0.13:59938
178684,8,192.168.0.3:37912
178705,8,192.168.0.25:43794
52028,8,192.168.0.15:56844
178739,8,192.168.0.25:44002
178778,8,192.168.0.14:34892
178828,8,192.168.0.15:56736
25359,8,192.168.0.14:35128
51430,8,192.168.0.13:59984
178891,8,192.168.0.4:52240
178936,8,192.168.0.25:43840
31976,8,192.168.0.25:44160
48950,8,192.168.0.25:43848
35001,8,192.168.0.15:57050
26434,8,192.168.0.25:43688
33276,8,192.168.0.3:37906
31967,8,192.168.0.15:57048
58316,8,192.168.0.13:59732
52031,8,192.168.0.15:56824
52016,8,192.168.0.25:44154
34787,8,192.168.0.25:44164
55922,8,192.168.0.3:37940
46845,8,192.168.0.25:44020
35048,8,192.168.0.15:56990
102913,8,192.168.0.13:59946
50111,8,192.168.0.3:37754
102917,8,192.168.0.15:56836
33341,8,192.168.0.25:44128
101233,8,192.168.0.25:44106
31642,8,192.168.0.15:57054
29073,8,192.168.0.13:59974
50233,8,192.168.0.14:35290
34765,8,192.168.0.2:40420
234696,8,192.168.0.25:43476
37613,8,192.168.0.25:44172
178773,8,192.168.0.13:59676
44007,8,192.168.0.15:57074
124937,8,192.168.0.25:44146
47083,8,192.168.0.15:56880
37594,8,192.168.0.4:52270
54967,8,192.168.0.25:44134
108833,8,192.168.0.15:56850
37965,8,192.168.0.13:59972
109826,8,192.168.0.15:56874
37929,8,192.168.0.3:37936
35179,8,192.168.0.14:35238
25963,8,192.168.0.3:37904
115291,8,192.168.0.15:56820
52993,8,192.168.0.25:43564
36137,8,192.168.0.25:43516
240498,8,192.168.0.3:37872
49104,8,192.168.0.15:57068
25271,8,192.168.0.15:57090
25402,8,192.168.0.3:37946
207996,8,192.168.0.2:40292
207023,8,192.168.0.15:56794
32169,8,192.168.0.25:43844
207014,8,192.168.0.15:56828
49015,8,192.168.0.13:59810
207028,8,192.168.0.4:52234
51841,8,192.168.0.15:56834
25357,8,192.168.0.15:57086
94144,8,192.168.0.13:59970
52038,8,192.168.0.15:56856
347447,8,192.168.0.25:43384
52066,8,192.168.0.25:44060
25442,8,192.168.0.15:57082
96915,8,192.168.0.4:52268
29407,8,192.168.0.15:57094
28752,8,192.168.0.14:35240
221195,8,192.168.0.25:43570
26019,8,192.168.0.25:44186
221291,8,192.168.0.25:43630
362065,8,192.168.0.3:37778
32039,8,192.168.0.25:44228
32507,8,192.168.0.25:44232
212464,8,192.168.0.25:43518
26948,8,192.168.0.13:59936
66622,8,192.168.0.25:44126
28754,8,192.168.0.14:35230
29823,8,192.168.0.15:57160
29790,8,192.168.0.25:44216
29655,8,192.168.0.25:44224
29799,8,192.168.0.15:57170
52988,8,192.168.0.2:40428
29647,8,192.168.0.15:57186
210022,8,192.168.0.25:43556
29699,8,192.168.0.25:44220
205539,8,192.168.0.2:40274
28784,8,192.168.0.15:56808
28740,8,192.168.0.14:35232
29559,8,192.168.0.4:52274
122997,8,192.168.0.15:57022
71761,8,192.168.0.2:40430
29560,8,192.168.0.2:40290
29656,8,192.168.0.13:59852
29858,8,192.168.0.15:57162
29612,8,192.168.0.13:60000
29925,8,192.168.0.25:44208
29685,8,192.168.0.15:57180
25307,8,192.168.0.25:43632
25179,8,192.168.0.25:43618
207027,8,192.168.0.14:35214
185795,8,192.168.0.3:37910
47699,8,192.168.0.15:57026
223926,8,192.168.0.25:43606
26946,8,192.168.0.25:44054
28325,8,192.168.0.15:56790
212464,8,192.168.0.25:43568
66624,8,192.168.0.15:57038
81229,8,192.168.0.25:44108
27075,8,192.168.0.15:56802
207025,8,192.168.0.15:56818
217989,8,192.168.0.2:40280
27078,8,192.168.0.4:52226
25440,8,192.168.0.14:35122
207024,8,192.168.0.25:44058
207019,8,192.168.0.4:52220
217988,8,192.168.0.25:43458
207043,8,192.168.0.2:40406
27069,8,192.168.0.25:43708
66623,8,192.168.0.4:52266
26795,8,192.168.0.15:57092
25441,8,192.168.0.4:52176
25429,8,192.168.0.2:40306
25622,8,192.168.0.14:35336
73217,8,192.168.0.15:57058
25296,8,192.168.0.15:57104
46079,8,192.168.0.15:57072
25291,8,192.168.0.13:59848
28603,8,192.168.0.15:57212
25647,8,192.168.0.15:57210
25397,8,192.168.0.14:35310
45096,8,192.168.0.15:57066
25280,8,192.168.0.15:57108
26578,8,192.168.0.25:44200
25260,8,192.168.0.25:44240
31746,8,192.168.0.15:57028
27009,8,192.168.0.15:57224
26997,8,192.168.0.13:60004
27020,8,192.168.0.15:57200
29410,8,192.168.0.15:57098
26604,8,192.168.0.15:57130
174530,8,192.168.0.13:59992
175510,8,192.168.0.13:59996
177455,8,192.168.0.2:40434
123551,8,192.168.0.15:57032
108728,8,192.168.0.15:56852
52071,8,192.168.0.3:37922
180447,8,192.168.0.15:57176
31746,8,192.168.0.14:35302
36450,8,192.168.0.14:35340
26998,8,192.168.0.15:57362
27022,8,192.168.0.15:57332
28986,8,192.168.0.15:57356
53722,8,192.168.0.15:57252
26599,8,192.168.0.14:35318
53969,8,192.168.0.15:57246
56959,8,192.168.0.25:44256
52458,8,192.168.0.15:56840
53696,8,192.168.0.13:60006
25559,8,192.168.0.15:57364
25333,8,192.168.0.15:57386
25522,8,192.168.0.15:57402
25639,8,192.168.0.15:57410
25763,8,192.168.0.15:57400
25709,8,192.168.0.13:60034
25926,8,192.168.0.14:35374
25839,8,192.168.0.15:57406
28877,8,192.168.0.14:35366
69009,8,192.168.0.15:57234
25292,8,192.168.0.15:57314
42766,8,192.168.0.15:57274
43001,8,192.168.0.15:57296
47713,8,192.168.0.15:57044
26557,8,192.168.0.14:35316
65873,8,192.168.0.15:57220
41544,8,192.168.0.15:57140
40602,8,192.168.0.15:57036
26006,8,192.168.0.14:35344
50002,8,192.168.0.25:44162
37939,8,192.168.0.25:44130
60795,8,192.168.0.15:57198
32866,8,192.168.0.15:57240
63866,8,192.168.0.3:37976
52920,8,192.168.0.25:43582
64088,8,192.168.0.25:44312
25339,8,192.168.0.14:35356
37863,8,192.168.0.13:60030
62763,8,192.168.0.4:52290
25287,8,192.168.0.15:57320
25281,8,192.168.0.13:60020
56224,8,192.168.0.15:57264
56223,8,192.168.0.15:57272
56233,8,192.168.0.15:57300
56199,8,192.168.0.25:44246
52824,8,192.168.0.14:35368
56238,8,192.168.0.15:57242
32563,8,192.168.0.15:57208
96971,8,192.168.0.14:35296
32024,8,192.168.0.4:52282
59038,8,192.168.0.15:57308
25286,8,192.168.0.15:57342
33687,8,192.168.0.15:57290
45561,8,192.168.0.25:44036
27558,8,192.168.0.25:43726
52888,8,192.168.0.13:60028
27590,8,192.168.0.14:35358
25314,8,192.168.0.15:57348
128707,8,192.168.0.15:57184
74620,8,192.168.0.2:40452
71020,8,192.168.0.25:44320
72625,8,192.168.0.15:57374
122535,8,192.168.0.15:57002
73584,8,192.168.0.15:57372
71024,8,192.168.0.2:40456
25314,8,192.168.0.25:44292
27038,8,192.168.0.15:57262
76607,8,192.168.0.25:44298
25315,8,192.168.0.14:35354
131017,8,192.168.0.25:44104
30026,8,192.168.0.15:57286
78599,8,192.168.0.15:57376
25317,8,192.168.0.25:44296
25269,8,192.168.0.15:57298
79932,8,192.168.0.15:57214
96984,8,192.168.0.25:44138
28581,8,192.168.0.14:35162
41980,8,192.168.0.15:57006
27020,8,192.168.0.15:57256
25312,8,192.168.0.25:43724
173288,8,192.168.0.15:57088
28575,8,192.168.0.15:57080
80592,8,192.168.0.25:43576
25338,8,192.168.0.15:57204
52238,8,192.168.0.15:57288
50007,8,192.168.0.15:57078
80618,8,192.168.0.3:37950
37632,8,192.168.0.15:57052
80611,8,192.168.0.25:43586
123580,8,192.168.0.25:44150
180444,8,192.168.0.15:57148
29405,8,192.168.0.15:57096
44990,8,192.168.0.3:37756
29559,8,192.168.0.14:34986
100621,8,192.168.0.13:59980
141512,8,192.168.0.3:37702
81326,8,192.168.0.14:35360
55227,8,192.168.0.14:35308
58220,8,192.168.0.15:57000
65127,8,192.168.0.25:43422
25308,8,192.168.0.15:57238
25292,8,192.168.0.25:44290
177500,8,192.168.0.15:57126
177520,8,192.168.0.15:57100
260407,8,192.168.0.25:44212
59039,8,192.168.0.2:40448
101661,8,192.168.0.25:44118
94079,8,192.168.0.14:35280
197186,8,192.168.0.4:52132
89862,8,192.168.0.25:44206
25261,8,192.168.0.25:44258
35630,8,192.168.0.15:57010
123591,8,192.168.0.13:59976
35970,8,192.168.0.4:52280
30303,8,192.168.0.25:43696
41963,8,192.168.0.3:37966
53038,8,192.168.0.3:37972
59063,8,192.168.0.25:44294
96970,8,192.168.0.13:59982
25272,8,192.168.0.25:44286
25280,8,192.168.0.15:57270
100226,8,192.168.0.15:57046
35325,8,192.168.0.15:56994
42903,8,192.168.0.13:59858
122658,8,192.168.0.2:40422
25328,8,192.168.0.15:57338
33338,8,192.168.0.25:44122
183388,8,192.168.0.15:57174
25380,8,192.168.0.3:37968
36993,8,192.168.0.13:59838
39018,8,192.168.0.25:44244
28733,8,192.168.0.14:35222
39022,8,192.168.0.3:37964
25322,8,192.168.0.15:57358
25270,8,192.168.0.15:57312
25311,8,192.168.0.15:57306
183387,8,192.168.0.25:44218
94011,8,192.168.0.15:57016
56207,8,192.168.0.15:57244
94009,8,192.168.0.2:40424
123586,8,192.168.0.25:44158
96943,8,192.168.0.15:57014
96958,8,192.168.0.15:56998
97012,8,192.168.0.2:40414
56247,8,192.168.0.15:57120
59064,8,192.168.0.4:52286
108837,8,192.168.0.25:44062
123005,8,192.168.0.15:57020
96969,8,192.168.0.25:44120
123593,8,192.168.0.25:44156
25284,8,192.168.0.25:44288
91576,8,192.168.0.14:35312
63021,8,192.168.0.15:57110
90020,8,192.168.0.2:40450
29602,8,192.168.0.15:56746
96944,8,192.168.0.13:59978
38988,8,192.168.0.25:43602
46752,8,192.168.0.25:43660
37059,8,192.168.0.2:40000
184529,8,192.168.0.2:39888
32700,8,192.168.0.14:35306
38979,8,192.168.0.2:40288
38982,8,192.168.0.3:37800
25235,8,192.168.0.25:44250
55916,8,192.168.0.25:44140
102236,8,192.168.0.15:56862
38984,8,192.168.0.14:35334
29077,8,192.168.0.15:56788
183411,8,192.168.0.25:44210
183412,8,192.168.0.15:57178
473418,8,192.168.0.25:43360
50054,8,192.168.0.13:59874
38965,8,192.168.0.15:57282
473401,8,192.168.0.14:35066
131620,8,192.168.0.15:57172
25323,8,192.168.0.15:57232
38963,8,192.168.0.14:35346
38961,8,192.168.0.25:43600
58226,8,192.168.0.14:35292
38947,8,192.168.0.15:57276
38946,8,192.168.0.13:60014
25587,8,192.168.0.13:59986
237683,8,192.168.0.25:43464
25383,8,192.168.0.14:35352
25267,8,192.168.0.15:57328
26170,8,192.168.0.25:44242
209547,8,192.168.0.13:59828
26166,8,192.168.0.13:60026
32883,8,192.168.0.15:57278
64024,8,192.168.0.14:35104
25496,8,192.168.0.14:35332
107130,8,192.168.0.13:60032
27969,8,192.168.0.25:43590
25263,8,192.168.0.25:44238
25618,8,192.168.0.15:57194
131617,8,192.168.0.15:57136
25614,8,192.168.0.2:40444
32880,8,192.168.0.15:57250
25411,8,192.168.0.15:57230
81917,8,192.168.0.2:40304
47097,8,192.168.0.25:44038
56202,8,192.168.0.15:57258
266996,8,192.168.0.3:37952
81923,8,192.168.0.14:35330
56209,8,192.168.0.14:35114
81941,8,192.168.0.15:57206
56197,8,192.168.0.13:60010
96935,8,192.168.0.25:44136
96974,8,192.168.0.25:44152
97011,8,192.168.0.15:57004
307910,8,192.168.0.15:57070
131769,8,192.168.0.13:59994
25517,8,192.168.0.15:57366
25484,8,192.168.0.15:57284
